"PI_aux","PI_bar_aux","rhoI_aux","tempI_aux","P_rel_aux","vel_rel_aux","Omega_aux","Aint_aux","ht_liq_aux","ht_gas_aux","EI_liq_aux","EI_gas_aux","beta_aux","beta_max_aux","jump_grad_alpha_aux","mu_aux_l","mu_max_aux_l","kappa_aux_l","kappa_max_aux_l","jump_grad_press_aux_l","jump_grad_alpha_aux_l","jump_grad_dens_aux_l","jump_grad_press_smooth_aux_l","jump_grad_dens_smooth_aux_l","mu_aux_g","kappa_aux_g","mu_max_aux_g","kappa_max_aux_g","jump_grad_press_aux_g","jump_grad_dens_aux_g","jump_grad_press_smooth_aux_g","jump_grad_dens_smooth_aux_g","ObjectId","GlobalElementId","PedigreeElementId"
354193,354193,35.4193,2000,0,0,0,0,0,0,36769.1,28769.1,8.3819e-15,0.417296,0,3.85752e-08,2.96886e-06,3.79406e-09,0.346413,4395.04,0,0.146504,4337.03,0.144571,0.354245,0.335375,1.04975,2.32868,3164.27,5.27699,4692.24,6.33453,0,167,167
348641,348641,34.8641,2000,0,0,0,0,0,0,38235.4,30235.4,8.3819e-15,0.431124,0,3.4188e-08,2.84297e-06,3.36251e-09,0.346413,4197.32,0,0.139912,4131.06,0.137703,0.273789,0.268459,1.04978,2.26066,10574.7,4.09923,9688.74,6.0092,0,168,168
343837,343837,34.3837,2000,0,0,0,0,0,0,39538.7,31538.7,8.3819e-15,0.443058,0,2.87741e-08,2.62003e-06,2.83004e-09,0.346413,3860.76,0,0.128692,3792.66,0.126422,0.26329,0.259509,1.04978,2.20523,22034.6,6.88477,20619.1,6.3324,0,169,169
340020,340020,34.0019,2000,0,0,0,0,0,0,40599.5,32599.5,8.3819e-15,0.452537,0,2.35997e-08,2.33438e-06,2.3211e-09,0.346413,3435.15,0,0.114505,3370.01,0.112334,0.249526,0.247712,1.04979,2.1633,19871.4,6.50986,26286.3,6.5816,0,170,170
337012,337012,33.7013,2000,0,0,0,0,0,0,41462.7,33462.7,8.3819e-15,0.460106,0,1.79428e-08,2.01814e-06,1.76474e-09,0.346412,2966.93,0,0.0988975,2907.89,0.0969297,0.229693,0.228784,1.04987,2.13138,24126.3,6.58822,30916.6,6.41891,0,171,171
334642,334642,33.4641,2000,0,0,0,0,0,0,42133.2,34133.2,8.3819e-15,0.465901,0,1.29643e-08,1.69794e-06,1.27508e-09,0.346412,2494.55,0,0.0831517,2443.31,0.0814438,0.208273,0.208028,1.04981,2.10714,69729.1,6.13779,60680.3,6.09392,0,172,172
332882,332882,33.2882,2000,0,0,0,0,0,0,42651,34651,8.3819e-15,0.470326,0,8.8896e-09,1.39364e-06,8.74325e-10,0.346411,2046.6,0,0.06822,2003.7,0.0667899,0.186253,0.186253,1.04984,2.08939,99297.1,5.69659,94688.3,5.65449,0,173,173
331655,331655,33.1655,2000,0,0,0,0,0,0,43042.4,35042.3,8.3819e-15,0.473643,0,5.82325e-09,1.1182e-06,5.72735e-10,0.346412,1641.7,0,0.0547233,1606.88,0.0535625,0.157124,0.157124,1.05003,2.07697,73363.5,5.31741,106893,4.87819,0,174,174
330715,330715,33.0715,2000,0,0,0,0,0,0,43274.5,35274.6,8.3819e-15,0.475601,0,3.654e-09,8.78609e-07,3.59384e-10,0.346411,1289.78,0,0.0429927,1262.27,0.0420757,0.121888,0.121888,1.04975,2.06813,160316,3.74226,157938,3.82164,0,175,175
330211,330211,33.021,2000,0,0,0,0,0,0,43445.8,35445.8,8.3819e-15,0.477039,0,2.20383e-09,6.77054e-07,2.16754e-10,0.346411,993.893,0,0.0331298,972.679,0.0324226,0.0944399,0.0944399,1.04987,2.06303,263883,3.01337,226996,3.01043,0,176,176
330045,330045,33.0045,2000,0,0,0,0,0,0,43580.9,35580.9,8.3819e-15,0.478171,0,1.28092e-09,5.1236e-07,1.25983e-10,0.346411,752.179,0,0.0250726,736.174,0.0245391,0.0669477,0.0669477,1.05036,2.0607,177982,2.60974,233812,2.16072,0,177,177
329745,329745,32.9745,2000,0,0,0,0,0,0,43574.8,35574.8,8.3819e-15,0.47812,0,7.19172e-10,3.81194e-07,7.0733e-11,0.346411,559.696,0,0.0186565,547.859,0.018262,0.0438993,0.0438993,1.0498,2.05858,278044,1.48175,276173,1.4374,0,178,178
329686,329686,32.9686,2000,0,0,0,0,0,0,43598.7,35598.7,8.3819e-15,0.478319,0,3.90919e-10,2.79112e-07,3.84483e-11,0.34641,409.889,0,0.013663,401.295,0.0133765,0.0413913,0.0413913,1.04984,2.05796,416509,1.4672,353731,1.34435,0,179,179
329870,329870,32.9869,2000,0,0,0,0,0,0,43681.8,35681.8,8.3819e-15,0.479014,0,2.06088e-10,2.01311e-07,2.02695e-11,0.34641,295.701,0,0.00985669,289.565,0.00965218,0.0417398,0.0417398,1.05064,2.0586,256683,1.22472,360087,1.38126,0,180,180
329666,329666,32.9666,2000,0,0,0,0,0,0,43622.6,35622.6,8.3819e-15,0.478519,0,1.05714e-10,1.4314e-07,1.03974e-11,0.34641,210.31,0,0.00701032,205.999,0.00686662,0.0605855,0.0605855,1.04994,2.05761,442530,1.77904,525256,2.02274,0,181,181
329743,329743,32.9743,2000,0,0,0,0,0,0,43653,35653,8.3819e-15,0.478773,0,5.28052e-11,1.00411e-07,5.19357e-12,0.34641,147.571,0,0.00491904,144.586,0.00481955,0.135507,0.135507,1.05025,2.05792,824408,3.21803,1.17829e+06,4.62072,0,182,182
330068,330068,33.0068,2000,0,0,0,0,0,0,43764.1,35764.1,8.3819e-15,0.4797,0,2.57959e-11,6.95373e-08,2.53711e-12,0.34641,102.227,0,0.00340757,100.189,0.00333963,0.267531,0.267531,1.05145,2.05934,1.92595e+06,7.64629,2.31162e+06,9.1708,0,183,183
328089,328089,32.8089,2000,0,0,0,0,0,0,43094.4,35094.4,8.3819e-15,0.474072,0,1.22086e-11,4.75695e-08,1.20075e-12,0.34641,69.9538,0,0.00233179,68.5803,0.00228601,0.484824,0.484824,1.04407,2.0505,3.35023e+06,13.298,4.13633e+06,16.6086,0,184,184
321390,321390,32.139,2000,0,0,0,0,0,0,40904.1,32904.1,8.3819e-15,0.455164,0,5.76836e-12,3.21631e-08,5.67339e-13,0.34641,47.3127,0,0.00157709,46.3985,0.00154662,0.821117,0.821117,1.01889,2.02032,6.09789e+06,24.7001,6.83656e+06,28.1072,0,185,185
305900,305900,30.59,2000,0,0,0,0,0,0,36296.9,28296.9,8.3819e-15,0.412416,0,2.67902e-12,2.15042e-08,2.63491e-13,0.34641,31.6435,0,0.00105478,31.0421,0.00103474,1.07616,1.01871,0.95974,1.94925,9.78727e+06,40.8825,8.45973e+06,34.7761,0,186,186
272629,272629,27.2629,2000,0,0,0,0,0,0,28629.8,20629.8,8.3819e-15,0.32875,0,1.34011e-12,1.42243e-08,1.31805e-13,0.34641,20.9379,0,0.000697931,20.5467,0.000684888,1.26434,0.946835,0.836577,1.79841,6.45846e+06,24.5827,7.35749e+06,27.7199,0,187,187
221192,221192,22.1192,2000,0,0,0,0,0,0,20856.6,12856.6,8.3819e-15,0.213623,0,7.50376e-13,9.31253e-09,7.38021e-14,0.34641,13.7124,0,0.000457079,13.4605,0.000448683,1.53545,0.940224,0.638002,1.54985,3.9787e+06,9.91142,6.36765e+06,20.7207,0,188,188
166136,166136,16.6136,2000,0,0,0,0,0,0,16406.8,8406.81,8.3819e-15,0.101996,0,4.39232e-13,6.03682e-09,4.31999e-14,0.34641,8.89188,0,0.000296396,8.73139,0.000291046,1.22227,1.08765,0.377098,1.22227,7.35607e+06,23.0668,7.65298e+06,29.2908,0,189,189
120079,120079,12.0079,2000,0,0,0,0,0,0,15110.5,7110.51,8.3819e-15,0.0253085,0,2.004e-13,3.87628e-09,1.971e-14,0.34641,5.71136,0,0.000190379,5.61008,0.000187003,0.68532,0.609132,0.117582,0.895653,9.73495e+06,46.4805,7.89265e+06,38.2061,0,190,190
99555.6,99555.6,9.95556,2000,0,0,0,0,0,0,15000,7000.03,8.3819e-15,0.000391605,0,9.71186e-14,2.46626e-09,9.55196e-15,0.34641,3.63497,0,0.000121166,3.57164,0.000119055,0.0162017,0.015524,0.00221407,0.748568,5.83217e+06,33.3604,4.85531e+06,27.5478,0,191,191
99782.1,99782.1,9.97821,2000,0,0,0,0,0,0,15000,7000.03,8.3819e-15,0.000379726,0,9.34562e-14,1.55532e-09,9.19174e-15,0.34641,2.29308,0,7.64358e-05,2.25383,7.51275e-05,0.00516608,0.00494083,0.00214737,0.75056,413434,1.74903,1.50513e+06,9.17801,0,192,192
100098,100098,10.0098,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,0.000128361,0,3.21903e-13,9.72507e-10,3.16603e-14,0.34641,1.43425,0,4.78082e-05,1.41013,4.70042e-05,0.000985325,0.00093772,0.000721213,0.749083,80933,1.12287,192194,1.03031,0,193,193
99972.4,99972.4,9.99724,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,3.52517e-05,0,2.93498e-13,6.03088e-10,2.88665e-14,0.34641,0.889694,0,2.96565e-05,0.874994,2.91665e-05,0.00023499,0.000224651,0.000198528,0.74852,47638.1,0.485541,26006.2,0.187831,0,194,194
100006,100006,10.0006,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,7.61189e-06,0,1.52064e-13,3.71022e-10,1.4956e-14,0.34641,0.547503,0,1.82501e-05,0.538614,1.79538e-05,6.2515e-05,5.98406e-05,4.28433e-05,0.748375,15988.5,0.153082,10580.8,0.106994,0,195,195
99999,99999,9.9999,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,1.31155e-06,0,9.48069e-14,2.26496e-10,9.32459e-15,0.34641,0.334326,0,1.11442e-05,0.328991,1.09664e-05,1.66884e-05,1.59547e-05,7.38248e-06,0.748339,5001.07,0.0461374,5163.79,0.0452998,0,196,196
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,7.84454e-07,0,2.50743e-13,1.37236e-10,2.46615e-14,0.34641,0.202627,0,6.75423e-06,0.199448,6.64827e-06,4.47172e-06,4.27446e-06,4.41641e-06,0.748335,2199.8,0.0185034,2517.3,0.0202355,0,197,197
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,8.71753e-07,0,2.55619e-13,8.25502e-11,2.5141e-14,0.34641,0.121916,0,4.06389e-06,0.120036,4.0012e-06,1.20122e-06,1.14827e-06,4.90757e-06,0.748337,1593.8,0.012132,1653.72,0.0124165,0,198,198
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,8.06753e-07,0,1.74336e-13,4.93067e-11,1.71465e-14,0.34641,0.0728385,0,2.42795e-06,0.0717334,2.39112e-06,3.24089e-07,3.09793e-07,4.54152e-06,0.748336,1352.05,0.00985784,1269.92,0.00923271,0,199,199
99999.9,99999.9,9.99999,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,6.49436e-07,0,1.75775e-13,2.92495e-11,1.72881e-14,0.34641,0.0432195,0,1.44066e-06,0.0425744,1.41915e-06,8.78171e-08,8.39417e-08,3.65588e-06,0.748335,1026.15,0.00738335,875.827,0.00629928,0,200,200
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,3.98711e-07,0,1.858e-13,1.7236e-11,1.82741e-14,0.34641,0.0254744,0,8.49155e-07,0.0251001,8.36679e-07,2.38009e-08,2.27489e-08,2.24445e-06,0.748334,540.776,0.00387707,509.482,0.00365056,0,201,201
99999.7,99999.7,9.99997,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,3.18827e-07,0,9.80391e-14,1.00912e-11,9.64249e-15,0.34641,0.014918,0,4.97273e-07,0.0147022,4.90078e-07,6.71101e-09,6.41422e-09,1.79474e-06,0.748333,341.129,0.00243887,521.054,0.00372421,0,202,202
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,3.54941e-07,0,1.86576e-14,5.87113e-12,1.83504e-15,0.34641,0.00868108,0,2.89367e-07,0.00855741,2.85246e-07,2.9385e-09,2.80838e-09,1.998e-06,0.748334,795.695,0.0056825,1019.33,0.00728093,0,203,203
99999.7,99999.7,9.99997,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,7.37041e-07,0,4.12825e-14,3.39494e-12,4.06027e-15,0.34641,0.00502074,0,1.67351e-07,0.00495028,1.65005e-07,5.02236e-09,4.79998e-09,4.14889e-06,0.748335,1540.38,0.0110024,1728.59,0.0123469,0,204,204
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,1.14504e-06,0,1.43636e-13,1.95136e-12,1.41271e-14,0.34641,0.00288649,0,9.62154e-08,0.00284654,9.48827e-08,9.65099e-09,9.22353e-09,6.44549e-06,0.748338,2261.16,0.0161511,2424.02,0.0173144,0,205,205
99999.7,99999.7,9.99997,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,1.51845e-06,0,2.25118e-13,1.11507e-12,2.21411e-14,0.34641,0.00164985,0,5.49944e-08,0.00162732,5.4242e-08,1.60661e-08,1.53547e-08,8.54757e-06,0.74834,2909.83,0.0207845,3039.26,0.021709,0,206,206
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,1.83513e-06,0,2.17563e-13,6.33612e-13,2.13981e-14,0.34641,0.000937628,0,3.12484e-08,0.000925001,3.08284e-08,2.23589e-08,2.13686e-08,1.03301e-05,0.748342,3449.6,0.02464,3541.11,0.0252937,0,207,207
99999.8,99999.8,9.99998,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,2.08023e-06,0,7.24078e-14,3.58078e-13,7.12156e-15,0.34641,0.000529848,0,1.76547e-08,0.000522821,1.74203e-08,2.77886e-08,2.6558e-08,1.17098e-05,0.748343,3856.95,0.0275496,3909.41,0.0279244,0,208,208
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,2.24639e-06,0,1.31023e-13,2.01236e-13,1.28865e-14,0.34641,0.000297761,0,9.91758e-09,0.000293869,9.78815e-09,3.15552e-08,3.01575e-08,1.26451e-05,0.748344,4121.52,0.0294395,4136.69,0.0295478,0,209,209
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,2.33309e-06,0,1.28283e-13,1.12443e-13,1.26171e-14,0.34641,0.000166468,0,5.54041e-09,0.000164299,5.47004e-09,3.33089e-08,3.18337e-08,1.31332e-05,0.748345,4244.77,0.0303198,4226.6,0.03019,0,210,210
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,2.34544e-06,0,1.31475e-13,6.25239e-14,1.2931e-14,0.34641,9.25828e-05,0,3.08046e-09,9.1373e-05,3.04158e-09,3.31494e-08,3.16812e-08,1.32027e-05,0.748345,4237.63,0.0302688,4191.52,0.0299394,0,211,211
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,2.29263e-06,0,8.8924e-14,3.45953e-14,8.74599e-15,0.34641,5.11706e-05,0,1.70303e-09,5.05196e-05,1.68171e-09,3.14188e-08,3.00272e-08,1.29055e-05,0.748344,4117.8,0.0294128,4049.89,0.0289278,0,212,212
99999.9,99999.9,9.99999,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,2.18643e-06,0,2.48963e-13,1.90086e-14,2.44864e-14,0.34641,2.80831e-05,0,9.33596e-10,2.77422e-05,9.22626e-10,2.83987e-08,2.7141e-08,1.23076e-05,0.748344,3906.97,0.0279069,3823.55,0.0273111,0,213,213
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,2.0397e-06,0,8.60878e-14,1.03791e-14,8.46704e-15,0.34641,1.53035e-05,0,5.0818e-10,1.51158e-05,5.01927e-10,2.4584e-08,2.34952e-08,1.14816e-05,0.748343,3628.37,0.0259169,3535.38,0.0252527,0,214,214
99999.9,99999.9,9.99999,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,1.86525e-06,0,1.17407e-13,5.60874e-15,1.15474e-14,0.34641,8.27014e-06,0,2.75577e-10,8.15699e-06,2.70916e-10,2.04643e-08,1.9558e-08,1.04997e-05,0.748342,3304.72,0.0236051,3207.44,0.0229103,0,215,215
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,1.6749e-06,0,8.57646e-14,3.00251e-15,8.43525e-15,0.34641,4.40329e-06,0,1.46201e-10,4.33065e-06,1.4353e-10,1.64342e-08,1.57063e-08,9.42813e-06,0.748341,2956.72,0.0211195,2859.54,0.0204253,0,216,216
99999.9,99999.9,9.99999,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,1.4789e-06,0,1.04713e-13,1.60833e-15,1.02989e-14,0.34641,2.25939e-06,0,7.27596e-11,2.21888e-06,7.24185e-11,1.27675e-08,1.22021e-08,8.32488e-06,0.74834,2602.12,0.0185866,2508.48,0.0179177,0,217,217
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,1.28561e-06,0,4.94759e-14,8.20668e-16,4.86612e-15,0.34641,1.07661e-06,0,3.29692e-11,1.06171e-06,3.3765e-11,9.61769e-09,9.19175e-09,7.23681e-06,0.748339,2255.2,0.0161086,2167.6,0.0154829,0,218,218
99999.9,99999.9,9.99999,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,1.10141e-06,0,7.70944e-14,3.75671e-16,7.58251e-15,0.34641,4.61936e-07,0,1.36424e-11,4.63799e-07,1.43814e-11,7.03919e-09,6.72749e-09,6.19998e-06,0.748338,1926.7,0.0137621,1846.79,0.0131913,0,219,219
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,9.30785e-07,0,5.50109e-14,1.59747e-16,5.41051e-15,0.34641,1.80677e-07,0,5.22959e-12,1.91387e-07,5.40012e-12,5.01433e-09,4.79227e-09,5.23947e-06,0.748337,1624.01,0.0116,1552.68,0.0110906,0,220,220
99999.9,99999.9,9.99999,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,7.76513e-07,0,1.99697e-13,6.55104e-17,1.96409e-14,0.34641,7.45058e-08,0,1.59162e-12,8.19564e-08,1.53477e-12,3.48185e-09,3.32768e-09,4.37108e-06,0.748336,1351.56,0.00965401,1289.13,0.00920804,0,221,221
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,6.39956e-07,0,1.96901e-13,2.90602e-17,1.93659e-14,0.34641,3.1665e-08,0,2.27374e-13,3.53903e-08,2.27374e-13,2.35993e-09,2.25542e-09,3.60237e-06,0.748335,1111.35,0.00793823,1057.64,0.00755459,0,222,222
99999.9,99999.9,9.99999,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,5.21341e-07,0,2.17587e-13,1.12271e-17,2.14005e-14,0.34641,7.45058e-09,0,0,1.16415e-08,0,1.56319e-09,1.49397e-09,2.93469e-06,0.748334,903.433,0.00645309,857.96,0.00612829,0,223,223
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,4.20056e-07,0,2.17587e-13,3.35484e-18,2.14005e-14,0.34641,0,0,0,1.86265e-09,0,1.01302e-09,9.68166e-10,2.36453e-06,0.748334,726.447,0.00518891,688.507,0.00491791,0,224,224
99999.9,99999.9,9.99999,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,3.34906e-07,0,2.17587e-13,1.0333e-18,2.14005e-14,0.34641,0,0,0,0,0,6.42918e-10,6.14452e-10,1.88522e-06,0.748333,578.081,0.00412915,546.853,0.00390609,0,225,225
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,2.64344e-07,0,2.17587e-13,3.25586e-19,2.14005e-14,0.34641,0,0,0,0,0,3.99944e-10,3.82235e-10,1.48802e-06,0.748333,455.453,0.00325324,430.073,0.00307195,0,226,226
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,2.06646e-07,0,2.17587e-13,1.04335e-19,2.14005e-14,0.34641,0,0,0,0,0,2.44066e-10,2.33259e-10,1.16323e-06,0.748333,355.424,0.00253874,335.04,0.00239315,0,227,227
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,1.60052e-07,0,2.17587e-13,3.3964e-20,2.14005e-14,0.34641,0,0,0,0,0,1.46218e-10,1.39744e-10,9.00948e-07,0.748332,274.827,0.00196305,258.639,0.00184742,0,228,228
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,1.22864e-07,0,2.17587e-13,1.14779e-20,2.14005e-14,0.34641,0,0,0,0,0,8.60588e-11,8.22484e-11,6.91616e-07,0.748332,210.635,0.00150454,197.915,0.00141368,0,229,229
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,9.35107e-08,0,2.17587e-13,4.64017e-21,2.14005e-14,0.34641,0,0,0,0,0,4.97938e-11,4.75891e-11,5.26381e-07,0.748332,160.067,0.00114334,150.172,0.00107266,0,230,230
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,7.05829e-08,0,2.17587e-13,3.45792e-21,2.14005e-14,0.34641,0,0,0,0,0,2.83448e-11,2.70898e-11,3.97319e-07,0.748332,120.642,0.000861731,113.019,0.000807279,0,231,231
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,5.28521e-08,0,2.17587e-13,5.38138e-21,2.14005e-14,0.34641,0,0,0,0,0,1.58734e-11,1.51706e-11,2.9751e-07,0.748332,90.2079,0.000644342,84.3884,0.000602775,0,232,232
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,3.92702e-08,0,2.17587e-13,1.10584e-20,2.14005e-14,0.34641,0,0,0,0,0,8.74368e-12,8.35654e-12,2.21056e-07,0.748332,66.9342,0.000478102,62.5307,0.000446648,0,233,233
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,2.89607e-08,0,2.17587e-13,2.38999e-20,2.14005e-14,0.34641,0,0,0,0,0,4.75173e-12,4.54134e-12,1.63023e-07,0.748332,49.2964,0.000352117,45.9923,0.000328517,0,234,234
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,2.12031e-08,0,2.17587e-13,5.19213e-20,2.14005e-14,0.34641,0,0,0,0,0,2.55507e-12,2.44194e-12,1.19354e-07,0.748332,36.0449,0.000257464,33.5859,0.000239899,0,235,235
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,1.54144e-08,0,2.17587e-13,1.12597e-19,2.14005e-14,0.34641,0,0,0,0,0,1.34507e-12,1.28551e-12,8.6769e-08,0.748332,26.1714,0.000186939,24.3555,0.000173968,0,236,236
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,1.11296e-08,0,2.17587e-13,2.43451e-19,2.14005e-14,0.34641,0,0,0,0,0,6.99151e-13,6.68195e-13,6.26496e-08,0.748332,18.8734,0.00013481,17.5426,0.000125305,0,237,237
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,7.98255e-09,0,2.17587e-13,5.23871e-19,2.14005e-14,0.34641,0,0,0,0,0,3.48885e-13,3.33437e-13,4.49346e-08,0.748332,13.5207,9.65762e-05,12.5525,8.96604e-05,0,238,238
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,5.68842e-09,0,2.17587e-13,1.11875e-18,2.14005e-14,0.34641,0,0,0,0,0,1.91336e-13,1.82864e-13,3.20207e-08,0.748332,9.62378,6.87413e-05,8.92434,6.37453e-05,0,239,239
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,4.02814e-09,0,2.17587e-13,2.40399e-18,2.14005e-14,0.34641,0,0,0,0,0,1.00188e-13,9.57519e-14,2.26748e-08,0.748332,6.80719,4.86228e-05,6.30536,4.50383e-05,0,240,240
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,2.83498e-09,0,2.17587e-13,5.20509e-18,2.14005e-14,0.34641,0,0,0,0,0,4.67489e-14,4.46791e-14,1.59584e-08,0.748331,4.78558,3.41827e-05,4.42791,3.16279e-05,0,241,241
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,1.98333e-09,0,2.17587e-13,1.15693e-17,2.14005e-14,0.34641,0,0,0,4.65661e-10,0,3.09601e-14,2.95893e-14,1.11644e-08,0.748331,3.34435,2.38882e-05,3.09107,2.20791e-05,0,242,242
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,1.37944e-09,0,2.17587e-13,2.97829e-17,2.14005e-14,0.34641,1.86265e-09,0,0,2.79397e-09,0,2.5624e-14,2.44894e-14,7.76503e-09,0.748331,2.3236,1.65971e-05,2.14537,1.53241e-05,0,243,243
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,9.53976e-10,0,1.96901e-13,4.31903e-17,1.93659e-14,0.34641,7.45058e-09,0,0,9.31323e-09,0,1.03503e-14,9.89199e-15,5.37003e-09,0.748331,1.60526,1.14662e-05,1.4806,1.05757e-05,0,244,244
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,6.56085e-10,0,2.1345e-13,8.40349e-17,2.09936e-14,0.34641,2.04891e-08,0,0,2.09548e-08,0,1.01886e-14,9.73745e-15,3.69317e-09,0.748331,1.10284,7.87746e-06,1.0162,7.25856e-06,0,245,245
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,4.48694e-10,0,2.01039e-13,1.12145e-16,1.97728e-14,0.34641,3.53903e-08,0,0,3.21306e-08,0,7.192e-15,6.87356e-15,2.52574e-09,0.748331,0.753689,5.38349e-06,0.693632,4.95451e-06,0,246,246
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,3.05648e-10,0,1.80353e-13,1.8216e-16,1.77383e-14,0.34641,3.72529e-08,0,0,3.53903e-08,0,7.13487e-15,6.81896e-15,1.72052e-09,0.748331,0.511821,3.65587e-06,0.471254,3.3661e-06,0,247,247
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,2.05033e-10,0,2.29999e-13,1.7423e-16,2.26212e-14,0.34641,3.1665e-08,0,0,3.21306e-08,2.84217e-13,2.0285e-14,1.93868e-14,1.15415e-09,0.748331,0.348048,2.48605e-06,0.317456,2.26754e-06,0,248,248
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,1.46267e-10,0,1.99697e-13,9.06434e-17,1.96409e-14,0.34641,2.79397e-08,0,1.13687e-12,2.51457e-08,8.52651e-13,8.01659e-15,7.66164e-15,8.23354e-10,0.748331,0.226691,1.61922e-06,0.195809,1.39863e-06,0,249,249
100000,100000,10,2000,0,0,0,0,0,0,15000,7000,8.3819e-15,1.12629e-10,0,1.26627e-13,1.01496e-16,1.24542e-14,0.34641,1.30385e-08,0,1.13687e-12,1.02445e-08,5.68434e-13,2.99754e-15,2.86482e-15,6.33997e-10,0.748331,0.0850234,6.0731e-07,0.0687822,4.91301e-07,0,250,250
